age,income,loan_amount,loan_term_months,credit_score,num_existing_loans,employment_years,debt_to_income,has_collateral,education,loan_purpose,region,default,loan_id,loan_to_income_ratio,monthly_payment_estimate,payment_to_income_ratio,credit_score_band,age_group,is_high_risk_purpose,education_enc,loan_purpose_enc,region_enc
64,61296.74379790384,14442.290101777597,24,703,1,300,0.05601621712281728,1,Bachelor,Home,North,0,LN002681,0.23561268033085112,601.7620875740665,0.11780634016542556,3,3,0,0,3,1
41,15000.0,27307.20592978595,36,651,1,300,0.2657252220709409,1,Bachelor,Personal,East,0,LN002682,1.8204803953190631,758.5334980496096,0.6068267984396877,2,2,1,0,4,0
39,35650.88962299763,9133.030764628562,12,671,4,300,0.06417694328927229,1,PhD,Business,West,1,LN002683,0.25617960340425944,761.0858970523801,0.25617960340425944,3,1,0,3,1,3
64,46918.01302258832,2926.0847674910437,24,726,3,300,0.03143804057796566,1,Bachelor,Home,West,0,LN002684,0.06236591404845518,121.92019864546016,0.03118295702422759,3,3,0,0,3,3
42,39060.213365062256,21321.842205433022,36,547,4,300,0.038552572590089755,1,Bachelor,Personal,South,1,LN002685,0.5458711145829154,592.2733945953618,0.18195703819430514,1,2,1,0,4,2
25,15000.0,25357.639276897553,60,714,3,300,0.12385247860470147,1,Master,Education,North,0,LN002686,1.6905092851265036,422.6273212816259,0.3381018570253007,3,0,0,2,2,1
54,17232.55069290613,25224.233535857024,36,604,0,300,0.21477948850710035,1,Bachelor,Education,East,1,LN002687,1.4637550752275292,700.6731537738062,0.48791835840917647,2,3,0,0,2,0
48,28892.829488312662,8092.443150299373,48,737,0,300,0.2682550128435495,0,Bachelor,Education,East,0,LN002688,0.2800848270527751,168.59256563123694,0.07002120676319377,3,2,0,0,2,0
28,52694.31598293562,16595.03890255201,24,676,2,300,0.08924665807863139,0,High School,Personal,South,0,LN002689,0.31493034102437345,691.4599542730003,0.15746517051218673,3,0,1,1,4,2
27,46275.95613037381,21718.544375680347,60,633,3,300,0.45512842878275517,1,Bachelor,Personal,East,1,LN002690,0.4693267560910558,361.97573959467246,0.09386535121821117,2,0,1,0,4,0
36,42368.61834942851,17407.82170585356,24,602,3,300,0.3371407142767179,1,Bachelor,Personal,West,0,LN002691,0.4108659282274747,725.3259044105649,0.20543296411373732,2,1,1,0,4,3
39,70930.29921585681,26570.85367316915,24,715,1,300,0.07427292645498353,1,Master,Auto,South,0,LN002692,0.37460512597455825,1107.1189030487146,0.18730256298727913,3,1,0,2,0,2
53,70922.67329847523,11759.633142389788,12,750,1,300,0.41774370047317483,0,High School,Home,South,0,LN002693,0.1658092200346121,979.9694285324823,0.1658092200346121,4,3,0,1,3,2
32,57998.37306963748,14435.073517427925,36,607,4,300,0.3301681010697545,0,Master,Auto,West,1,LN002694,0.24888755931301768,400.97426437299794,0.0829625197710059,2,1,0,2,0,3
41,57402.40565437317,16889.52369204398,24,559,2,300,0.1372649761504885,0,PhD,Auto,South,0,LN002695,0.2942302417382617,703.7301538351658,0.14711512086913087,1,2,0,3,0,2
45,37866.788981331774,21660.43311388961,24,705,0,300,0.24894090932411983,0,High School,Business,North,0,LN002696,0.5720166324260593,902.5180464120671,0.28600831621302963,3,2,0,1,1,1
36,40260.15338686944,13444.322150385577,48,534,3,300,0.2343441552866335,1,Master,Business,South,1,LN002697,0.3339361880019649,280.0900447996995,0.08348404700049122,1,1,0,2,1,2
28,20847.01233749564,22419.473151467268,48,545,4,300,0.4807852545647007,1,High School,Education,North,1,LN002698,1.0754285932446725,467.0723573222347,0.26885714831116814,1,0,0,1,2,1
42,49984.97136443338,27836.997664439572,48,564,2,300,0.22181569334524973,0,Bachelor,Auto,East,0,LN002699,0.5569073444392705,579.937451342491,0.1392268361098176,1,2,0,0,0,0
63,70714.82579422393,10855.430780786632,24,616,1,300,0.41043061984381024,0,Master,Business,West,0,LN002700,0.15350996992307256,452.30961586610965,0.07675498496153628,2,3,0,2,1,3
47,82086.5979354912,13682.724962320772,60,543,2,300,0.29774653603999623,1,Bachelor,Auto,North,1,LN002701,0.16668646656636343,228.04541603867952,0.03333729331327269,1,2,0,0,0,1
35,50104.40284189073,22742.07673420923,36,494,4,300,0.2980566582262006,1,High School,Home,East,1,LN002702,0.4538937786759787,631.7243537280342,0.15129792622532623,1,1,0,1,3,0
58,64833.37664019381,30420.22699309661,24,559,0,300,0.6340809827171747,0,Bachelor,Auto,South,1,LN002703,0.46920627259505443,1267.509458045692,0.23460313629752721,1,3,0,0,0,2
42,15000.0,20087.674283048964,12,701,1,300,0.09421564733584545,0,Master,Education,North,1,LN002704,1.3391782855365977,1673.972856920747,1.3391782855365977,3,2,0,2,2,1
39,46341.43359203152,8710.109839726283,60,548,1,300,0.10461387818043469,0,High School,Personal,North,1,LN002705,0.1879551227613295,145.1684973287714,0.0375910245522659,1,1,1,1,4,1
26,45872.75239733473,16585.378157784937,60,622,0,300,0.24825926011652846,1,High School,Education,North,0,LN002706,0.361551842674009,276.4229692964156,0.07231036853480181,2,0,0,1,2,1
24,84823.36628450766,22681.546814123933,36,805,1,300,0.06661401448233736,1,Master,Auto,West,0,LN002707,0.26739739069123153,630.0429670589981,0.08913246356374384,5,0,0,2,0,3
44,62858.66921842836,8499.451461017015,60,646,4,300,0.1846822230335997,0,High School,Auto,South,1,LN002708,0.1352152625357398,141.65752435028358,0.027043052507147954,2,2,0,1,0,2
47,64885.10845761214,6372.958373285535,36,677,1,300,0.5751749450648193,1,Bachelor,Personal,South,0,LN002709,0.098219121841321,177.02662148015375,0.03273970728044034,3,2,1,0,4,2
58,63846.56621997985,12240.13586754969,60,574,3,300,0.4275666702617622,0,High School,Education,West,1,LN002710,0.19171173317883644,204.0022644591615,0.038342346635767285,1,3,0,1,2,3
45,55908.854646644424,20277.068387508738,36,823,2,300,0.4932447792421666,0,High School,Education,North,1,LN002711,0.3626808045999873,563.2518996530205,0.12089360153332909,5,2,0,1,2,1
40,85647.30661698259,4046.286033263583,48,606,4,300,0.18555810395510022,1,Bachelor,Auto,South,1,LN002712,0.04724358760467155,84.2976256929913,0.011810896901167888,2,1,0,0,0,2
46,15000.0,9455.369698627415,48,631,0,300,0.14341967269670874,1,Bachelor,Home,West,0,LN002713,0.6303579799084944,196.98686872140448,0.15758949497712357,2,2,0,0,3,3
42,57924.20817430836,17189.279081178716,60,755,4,300,0.3205066485607437,1,High School,Business,South,0,LN002714,0.29675466653686305,286.48798468631196,0.059350933307372615,4,2,0,1,1,2
33,77596.05703279127,23724.150029190532,60,635,3,300,0.34526304882202635,1,Bachelor,Auto,North,0,LN002715,0.305739117893129,395.40250048650887,0.061147823578625804,2,1,0,0,0,1
62,17172.130936147034,17321.685944763485,36,653,1,300,0.3317714695558326,1,Bachelor,Auto,South,1,LN002716,1.008709170060056,481.15794291009684,0.33623639002001865,2,3,0,0,0,2
54,71758.35707544605,17997.478271461525,36,627,1,300,0.19562540671888415,0,Bachelor,Business,West,0,LN002717,0.2508067214044372,499.92995198504235,0.08360224046814574,2,3,0,0,1,3
25,39776.73517469367,23039.373752398085,24,628,4,300,0.09934099613406483,0,Master,Personal,East,0,LN002718,0.5792173151268571,959.9739063499202,0.2896086575634286,2,0,1,2,4,0
63,57196.31857684082,27778.062483810492,48,679,1,300,0.3142874276473306,1,Master,Auto,North,0,LN002719,0.4856617204565683,578.7096350793853,0.12141543011414208,3,3,0,2,0,1
28,39392.81238109146,26884.09509492378,24,694,1,300,0.315882078266675,0,High School,Home,South,0,LN002720,0.6824619383567582,1120.1706289551576,0.3412309691783791,3,0,0,1,3,2
43,74183.03353098044,1000.0,24,598,3,300,0.4490519352648502,0,High School,Personal,West,1,LN002721,0.01348017130604909,41.666666666666664,0.006740085653024545,2,2,1,1,4,3
54,49232.76237552868,15784.463299743016,12,588,0,300,0.3892131766908009,0,Bachelor,Personal,East,1,LN002722,0.32060893068207647,1315.3719416452514,0.3206089306820765,2,3,1,0,4,0
38,71915.93712714424,22300.126915344696,36,601,2,300,0.09199488089207467,1,Master,Personal,North,0,LN002723,0.3100860227395639,619.4479698706859,0.10336200757985463,2,1,1,2,4,1
45,63706.59672528682,28598.293848169924,12,537,4,300,0.19210919441178184,0,High School,Auto,West,0,LN002724,0.448906319254353,2383.1911540141605,0.448906319254353,1,2,0,1,0,3
55,39124.15031882323,20127.892889481875,12,522,0,300,0.2476340671498172,0,Master,Personal,East,0,LN002725,0.5144621090927063,1677.3244074568229,0.5144621090927063,1,3,1,2,4,0
49,65037.18380791051,8126.509617116388,24,673,2,300,0.42305518147065074,1,High School,Education,South,1,LN002726,0.12495174516040401,338.60456737984947,0.062475872580202,3,2,0,1,2,2
64,41728.61883974535,9183.897052504704,12,725,0,300,0.2483669112053997,1,High School,Auto,East,1,LN002727,0.22008629348060993,765.324754375392,0.22008629348060993,3,3,0,1,0,0
62,56282.561876799475,9407.745912564673,36,719,4,300,0.11530806213000866,0,PhD,Auto,East,1,LN002728,0.16715205560752358,261.3262753490187,0.05571735186917453,3,3,0,3,0,0
60,48868.112770204,17460.15105000487,24,459,3,300,0.39879157921546604,1,High School,Business,North,1,LN002729,0.3572912899687569,727.506293750203,0.17864564498437846,1,3,0,1,1,1
43,72998.23732777547,11161.423587004367,36,630,3,300,0.19563305601760356,0,Bachelor,Personal,North,0,LN002730,0.15289990547151883,310.03954408345464,0.050966635157172945,2,2,1,0,4,1
38,65806.44541474836,1000.0,60,561,3,300,0.42405396850190397,1,Bachelor,Auto,East,0,LN002731,0.015196079862655561,16.666666666666668,0.003039215972531112,1,1,0,0,0,0
55,54385.569027905156,5573.687888572496,12,661,0,300,0.40462702461808037,1,High School,Home,East,0,LN002732,0.10248468459919295,464.4739907143747,0.10248468459919294,2,3,0,1,3,0
27,41285.76445688678,11446.007027846968,24,616,4,300,0.29297291128060504,0,Bachelor,Home,East,0,LN002733,0.27723858764440745,476.91695949362366,0.13861929382220373,2,0,0,0,3,0
27,29620.170203385635,4100.140080627651,48,697,1,300,0.1742121392814805,1,PhD,Auto,South,1,LN002734,0.13842392033787157,85.41958501307606,0.0346059800844679,3,0,0,3,0,2
55,57713.12838581396,5291.764415273585,36,648,1,300,0.3840823761286952,0,Bachelor,Auto,West,0,LN002735,0.09169082604391127,146.9934559798218,0.030563608681303752,2,3,0,0,0,3
22,42354.182136964824,31407.765043925563,12,498,3,300,0.11622546237046566,1,Bachelor,Home,South,0,LN002736,0.7415505024358452,2617.3137536604636,0.7415505024358451,1,0,0,0,3,2
31,17440.076848523495,14931.024846684826,36,572,0,300,0.5179776328905507,1,Master,Home,South,0,LN002737,0.8561329732872657,414.7506901856896,0.2853776577624219,1,1,0,2,3,2
42,28399.429180074992,11911.082324972062,36,650,1,300,0.36857018959688514,0,High School,Education,North,0,LN002738,0.4194127371168736,330.8633979158906,0.13980424570562452,2,2,0,1,2,1
26,87517.50611083434,20338.747421802967,60,657,0,300,0.6079052838545791,0,Bachelor,Home,North,1,LN002739,0.23239633218119213,338.9791236967161,0.046479266436238426,2,0,0,0,3,1
23,41800.47230021109,24168.555381203078,36,537,4,300,0.24271315187616008,1,Bachelor,Education,West,1,LN002740,0.5781885718329797,671.3487605889744,0.19272952394432658,1,0,0,0,2,3
43,76643.25555020804,32924.92531564069,60,527,3,300,0.23122675199019127,0,Bachelor,Auto,North,1,LN002741,0.4295867272244456,548.7487552606782,0.08591734544488912,1,2,0,0,0,1
23,47867.005456034385,28642.984144240865,60,654,2,300,0.3184408621005978,0,Master,Personal,North,1,LN002742,0.5983867984085469,477.3830690706811,0.1196773596817094,2,0,1,2,4,1
31,79791.55270321626,18478.470637000035,60,537,3,300,0.5335949140239806,0,High School,Personal,East,0,LN002743,0.23158429697101507,307.97451061666726,0.04631685939420302,1,1,1,1,4,0
55,78343.28034948756,2737.5367972543536,12,516,2,300,0.325563911141107,0,Bachelor,Business,North,1,LN002744,0.03494284110956633,228.1280664378628,0.03494284110956633,1,3,0,0,1,1
37,38486.091461986856,6980.140948744084,36,614,1,300,0.3190839206173819,0,Master,Education,West,0,LN002745,0.18136788339856355,193.8928041317801,0.06045596113285451,2,1,0,2,2,3
60,15240.4866638479,11785.13242660149,36,610,2,300,0.16647982074583062,0,High School,Home,West,0,LN002746,0.7732779593290228,327.36478962781916,0.2577593197763409,2,3,0,1,3,3
43,16933.590459393592,19052.505640555195,60,579,0,300,0.3020563701496038,0,High School,Education,North,1,LN002747,1.1251308862253826,317.54176067591993,0.22502617724507654,1,2,0,1,2,1
33,38826.76992088586,15754.532170227449,36,593,2,300,0.35107271820207475,1,Bachelor,Business,East,0,LN002748,0.4057646876711396,437.62589361742914,0.13525489589037987,2,1,0,0,1,0
45,92792.68851115083,3215.786091372407,36,651,1,300,0.4297800245435005,0,Master,Business,West,1,LN002749,0.034655597795142754,89.3273914270113,0.01155186593171425,2,2,0,2,1,3
61,46788.758501549215,1785.9917786358583,60,592,1,300,0.34947946379948247,0,High School,Education,East,1,LN002750,0.03817138637215011,29.766529643930973,0.007634277274430022,2,3,0,1,2,0
59,57904.87900146909,17072.064428669917,48,655,3,300,0.3802151169900281,1,Bachelor,Home,South,0,LN002751,0.29482946382181,355.6680089306233,0.07370736595545249,2,3,0,0,3,2
31,81066.7373240678,15960.324402795368,48,619,1,300,0.43617639105873973,0,Master,Auto,East,1,LN002752,0.1968788300803729,332.50675839157014,0.04921970752009323,2,1,0,2,0,0
56,57206.42726223376,13320.98505910792,60,663,0,300,0.0648943447739785,1,High School,Auto,East,0,LN002753,0.23285818913396988,222.01641765179866,0.04657163782679398,2,3,0,1,0,0
53,56517.8207704155,18863.40843232074,12,720,2,300,0.3785474866459772,0,Bachelor,Auto,North,1,LN002754,0.33376036399115505,1571.950702693395,0.33376036399115505,3,3,0,0,0,1
28,67453.26387890293,24974.499687156753,36,717,4,300,0.25989023080526497,1,High School,Business,East,0,LN002755,0.3702489435054294,693.7361024210209,0.12341631450180979,3,0,0,1,1,0
42,60779.395110199745,17480.551493326588,36,753,1,300,0.2186504798495319,1,Bachelor,Education,South,0,LN002756,0.2876065393811903,485.5708748146274,0.09586884646039676,4,2,0,0,2,2
41,53010.6578999303,7466.797161619227,48,717,2,300,0.44604253030503926,1,Bachelor,Business,East,0,LN002757,0.14085464050860316,155.55827420040058,0.03521366012715079,3,2,0,0,1,0
47,40571.01313605116,30321.757085359583,60,669,3,300,0.4900660195887788,0,Bachelor,Home,South,0,LN002758,0.747374904927278,505.36261808932636,0.1494749809854556,2,2,0,0,3,2
25,56569.77781730912,13589.532139013289,12,615,4,300,0.27494674851085255,1,High School,Personal,North,0,LN002759,0.2402260122516371,1132.4610115844407,0.2402260122516371,2,0,1,1,4,1
43,76887.99594166281,15399.981063420215,60,618,3,300,0.30073441378589516,1,Bachelor,Business,West,1,LN002760,0.2002910971317894,256.66635105700357,0.04005821942635788,2,2,0,0,1,3
36,90640.09173997442,9770.735693389626,48,579,0,300,0.10276188588302915,0,High School,Home,East,1,LN002761,0.10779706315191759,203.5569936122839,0.026949265787979397,1,1,0,1,3,0
61,60845.5328313782,6404.691610693739,48,650,3,300,0.1963462538761256,1,High School,Home,South,1,LN002762,0.1052614927120964,133.43107522278623,0.026315373178024102,2,3,0,1,3,2
42,70103.22270191945,7056.045171426163,36,705,2,300,0.34991298283798744,0,High School,Home,South,1,LN002763,0.1006522225294639,196.00125476183786,0.03355074084315463,3,2,0,1,3,2
36,60394.614143256236,5297.6460234515325,24,591,4,300,0.10581548212034071,0,High School,Personal,North,0,LN002764,0.08771719297494802,220.7352509771472,0.04385859648747401,2,1,1,1,4,1
43,53253.412711927944,1000.0,12,647,3,300,0.2871603136177294,0,PhD,Auto,East,0,LN002765,0.01877813926047251,83.33333333333333,0.01877813926047251,2,2,0,3,0,0
49,65285.14157225369,13749.922195812522,12,595,3,300,0.3818925047227606,1,Master,Education,North,0,LN002766,0.2106133473049902,1145.8268496510434,0.2106133473049902,2,2,0,2,2,1
35,78786.65668624968,23818.790843966104,24,666,0,300,0.38099288739353027,0,PhD,Business,West,0,LN002767,0.3023201116252354,992.4496184985877,0.1511600558126177,2,1,0,3,1,3
48,37272.763279617095,7125.500532586417,48,606,2,300,0.17661734254426095,0,High School,Personal,West,1,LN002768,0.19117178082911424,148.447927762217,0.04779294520727856,2,2,1,1,4,3
62,25972.06595374182,35475.9031156218,60,590,3,300,0.5287945214067992,1,Bachelor,Home,South,1,LN002769,1.3659253437445837,591.26505192703,0.2731850687489168,2,3,0,0,3,2
61,44339.83500727068,26091.022458244857,12,595,2,300,0.24308314163202127,0,High School,Personal,North,0,LN002770,0.5884330073390338,2174.2518715204046,0.5884330073390337,2,3,1,1,4,1
49,59233.23886599408,14854.209324234229,24,690,1,300,0.06277561281574233,1,High School,Business,South,0,LN002771,0.25077489613288834,618.9253885097595,0.12538744806644417,3,2,0,1,1,2
47,72397.43235242463,6111.345426309732,36,642,0,300,0.23895011557981533,1,Bachelor,Education,East,0,LN002772,0.08441384214512215,169.75959517527033,0.028137947381707384,2,2,0,0,2,0
23,35209.84350289024,2223.216949763011,36,615,0,300,0.5094106250510103,0,Bachelor,Business,South,1,LN002773,0.06314191511758682,61.75602638230586,0.021047305039195604,2,0,0,0,1,2
46,15000.0,14090.530598487168,48,670,0,300,0.2334465662248374,0,High School,Personal,West,1,LN002774,0.9393687065658112,293.552720801816,0.2348421766414528,3,2,1,1,4,3
24,44811.026866579676,15544.965174790394,12,616,2,300,0.12141276607148947,1,Bachelor,Home,East,0,LN002775,0.3469004453094539,1295.4137645658661,0.3469004453094539,2,0,0,0,3,0
29,51121.71548683528,13364.903086988463,60,740,3,300,0.3285743480352753,0,High School,Home,South,1,LN002776,0.26143299299942613,222.74838478314103,0.05228659859988523,4,0,0,1,3,2
54,31754.53033177124,23554.584962341134,12,572,3,300,0.14737573983777305,1,Bachelor,Auto,North,0,LN002777,0.7417708502139033,1962.8820801950944,0.7417708502139033,1,3,0,0,0,1
63,39878.18142365376,26976.656769921763,36,635,2,300,0.48221221955524896,0,Bachelor,Auto,North,0,LN002778,0.6764766046708576,749.3515769422712,0.22549220155695254,2,3,0,0,0,1
56,72345.66820173996,18781.391132428187,12,537,2,300,0.5740868659072267,0,Bachelor,Education,South,0,LN002779,0.2596062984732579,1565.115927702349,0.2596062984732579,1,3,0,0,2,2
27,56562.40139192198,19211.727786036412,36,622,1,300,0.5491871321570367,0,Bachelor,Education,South,0,LN002780,0.33965544802311304,533.6591051676781,0.11321848267437101,2,0,0,0,2,2
60,61912.44237218636,12475.55790246163,24,515,4,300,0.014870155401949161,1,Bachelor,Auto,West,0,LN002781,0.2015032427159774,519.8149126025679,0.10075162135798868,1,3,0,0,0,3
44,47886.35536778905,14960.655399467,24,709,4,300,0.013865407262925617,1,Bachelor,Auto,West,1,LN002782,0.3124200053347627,623.3606416444583,0.15621000266738136,3,2,0,0,0,3
46,39917.79178083348,18293.0676272588,36,711,0,300,0.4172015915183653,0,Bachelor,Business,North,1,LN002783,0.4582685266684068,508.14076742385555,0.1527561755561356,3,2,0,0,1,1
64,47742.03541151712,12466.09469787095,60,712,3,300,0.34694233754915427,0,Bachelor,Business,North,0,LN002784,0.2611135991672377,207.76824496451584,0.05222271983344754,3,3,0,0,1,1
40,64977.60388359384,20286.777366395596,60,652,0,300,0.5473055975334798,0,Bachelor,Home,South,0,LN002785,0.3122118415252581,338.1129561065933,0.062442368305051635,2,1,0,0,3,2
